,referralId,reasons.count,reasons.items,venue.id,venue.name,venue.location.address,venue.location.lat,venue.location.lng,venue.location.labeledLatLngs,venue.location.distance,venue.location.postalCode,venue.location.cc,venue.location.city,venue.location.state,venue.location.country,venue.location.formattedAddress,venue.categories,venue.photos.count,venue.photos.groups,venue.location.crossStreet,venue.delivery.id,venue.delivery.url,venue.delivery.provider.name,venue.delivery.provider.icon.prefix,venue.delivery.provider.icon.sizes,venue.delivery.provider.icon.name,venue.location.neighborhood,venue.venuePage.id,Station,LINE
0,e-0-5bc2604e9de23b002c9bf2d6-0,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",5bc2604e9de23b002c9bf2d6,Fine Fare,49 E Mount Eden Ave,40.844039,-73.913647,"[{'label': 'display', 'lat': 40.844039, 'lng': -73.913647}]",97,10452,US,New York,NY,United States,"['49 E Mount Eden Ave', 'New York, NY 10452', 'United States']","[{'id': '52f2ab2ebcbc57f1066b8b46', 'name': 'Supermarket', 'pluralName': 'Supermarkets', 'shortName': 'Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True}]",0,[],,,,,,,,,,Mt Eden Ave,4
1,e-0-4f48e210e4b0b0b99a90b068-1,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4f48e210e4b0b0b99a90b068,Pioneer supermarket,Grand Concourse,40.845891312190055,-73.9113450041815,"[{'label': 'display', 'lat': 40.845891312190055, 'lng': -73.9113450041815}]",324,10452,US,Bronx,NY,United States,"['Grand Concourse (Mount Eden Parkway)', 'Bronx, NY 10452', 'United States']","[{'id': '52f2ab2ebcbc57f1066b8b46', 'name': 'Supermarket', 'pluralName': 'Supermarkets', 'shortName': 'Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True}]",0,[],Mount Eden Parkway,,,,,,,,,Mt Eden Ave,4
2,e-0-4bcca43a68f976b012fe6283-2,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4bcca43a68f976b012fe6283,Pioneer,1530 grand concourse,40.84169425738105,-73.91226360562361,"[{'label': 'display', 'lat': 40.84169425738105, 'lng': -73.91226360562361}]",366,10457,US,Bronx,NY,United States,"['1530 grand concourse', 'Bronx, NY 10457', 'United States']","[{'id': '52f2ab2ebcbc57f1066b8b46', 'name': 'Supermarket', 'pluralName': 'Supermarkets', 'shortName': 'Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True}]",0,[],,,,,,,,,,Mt Eden Ave,4
3,e-0-5799192d498eb922f4987511-3,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",5799192d498eb922f4987511,Super Pioneer Supermarket,"107 Featherbed Ln,",40.8463787,-73.9185269,"[{'label': 'display', 'lat': 40.8463787, 'lng': -73.9185269}]",389,10452,US,Bronx,NY,United States,"['107 Featherbed Ln,', 'Bronx, NY 10452', 'United States']","[{'id': '52f2ab2ebcbc57f1066b8b46', 'name': 'Supermarket', 'pluralName': 'Supermarkets', 'shortName': 'Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True}]",0,[],,,,,,,,,222946990,Mt Eden Ave,4
4,e-0-4d139e019844b60c0f3ec4d4-4,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4d139e019844b60c0f3ec4d4,Fine Fare Supermarket,,40.84606066933297,-73.91772345348363,"[{'label': 'display', 'lat': 40.84606066933297, 'lng': -73.91772345348363}]",313,,US,,New York,United States,"['New York', 'United States']","[{'id': '4bf58dd8d48988d118951735', 'name': 'Grocery Store', 'pluralName': 'Grocery Stores', 'shortName': 'Grocery Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True}]",0,[],,,,,,,,,,Mt Eden Ave,4
0,e-0-4b58cb32f964a520866b28e3-0,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4b58cb32f964a520866b28e3,Morton Williams Supermarkets,2467 Jerome Ave,40.863211682045566,-73.90086711750804,"[{'label': 'display', 'lat': 40.863211682045566, 'lng': -73.90086711750804}, {'label': 'entrance', 'lat': 40.863239, 'lng': -73.90094}]",47,10468,US,Bronx,NY,United States,"['2467 Jerome Ave', 'Bronx, NY 10468', 'United States']","[{'id': '52f2ab2ebcbc57f1066b8b46', 'name': 'Supermarket', 'pluralName': 'Supermarkets', 'shortName': 'Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True}]",0,[],,,,,,,,,,Fordham Rd,B-D
1,e-0-4e53cd3a8877863330a6e601-1,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4e53cd3a8877863330a6e601,City Fresh,2477 Valentine Ave,40.861655999999996,-73.896499,"[{'label': 'display', 'lat': 40.861655999999996, 'lng': -73.896499}, {'label': 'entrance', 'lat': 40.861614, 'lng': -73.896328}]",402,10458,US,Bronx,NY,United States,"['2477 Valentine Ave (Fordham/Valentine)', 'Bronx, NY 10458', 'United States']","[{'id': '52f2ab2ebcbc57f1066b8b46', 'name': 'Supermarket', 'pluralName': 'Supermarkets', 'shortName': 'Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True}]",0,[],Fordham/Valentine,,,,,,,,,Fordham Rd,B-D
2,e-0-504654c1e4b008d1e1cf0628-2,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",504654c1e4b008d1e1cf0628,Fine Fare,,40.859877000000004,-73.897577,"[{'label': 'display', 'lat': 40.859877000000004, 'lng': -73.897577}]",436,10458,US,Bronx,NY,United States,"['Bronx, NY 10458', 'United States']","[{'id': '52f2ab2ebcbc57f1066b8b46', 'name': 'Supermarket', 'pluralName': 'Supermarkets', 'shortName': 'Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True}]",0,[],,,,,,,,,,Fordham Rd,B-D
3,e-0-56290d5a498e1f3e3a102f70-3,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",56290d5a498e1f3e3a102f70,Pioneer Supermarket,2400 Ryer Ave,40.85988235473633,-73.89756774902344,"[{'label': 'entrance', 'lat': 40.859917, 'lng': -73.89774}, {'label': 'display', 'lat': 40.85988235473633, 'lng': -73.89756774902344}]",436,10458,US,Bronx,NY,United States,"['2400 Ryer Ave (East 187th Street)', 'Bronx, NY 10458', 'United States']","[{'id': '52f2ab2ebcbc57f1066b8b1c', 'name': 'Fruit & Vegetable Store', 'pluralName': 'Fruit & Vegetable Stores', 'shortName': 'Fruit & Vegetable Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True}]",0,[],East 187th Street,,,,,,,,,Fordham Rd,B-D
0,e-0-4d9e19bb7958f04de97825fa-0,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4d9e19bb7958f04de97825fa,Associated Supermarkets,148 E 170th St,40.838824,-73.914824,"[{'label': 'display', 'lat': 40.838824, 'lng': -73.914824}, {'label': 'entrance', 'lat': 40.838892, 'lng': -73.914666}]",286,10452,US,Bronx,NY,United States,"['148 E 170th St', 'Bronx, NY 10452', 'United States']","[{'id': '52f2ab2ebcbc57f1066b8b46', 'name': 'Supermarket', 'pluralName': 'Supermarkets', 'shortName': 'Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True}]",0,[],,,,,,,,,336694436,170th St,4
1,e-0-5a317666dd8442139c574ee1-1,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",5a317666dd8442139c574ee1,Extra Jumbo Market Place,1384 Nelson Ave,40.841234,-73.922452,"[{'label': 'display', 'lat': 40.841234, 'lng': -73.922452}]",413,10452,US,New York,NY,United States,"['1384 Nelson Ave (Edward L Grant Hwy)', 'New York, NY 10452', 'United States']","[{'id': '52f2ab2ebcbc57f1066b8b46', 'name': 'Supermarket', 'pluralName': 'Supermarkets', 'shortName': 'Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True}]",0,[],Edward L Grant Hwy,,,,,,,,,170th St,4
2,e-0-4bcca43a68f976b012fe6283-2,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4bcca43a68f976b012fe6283,Pioneer,1530 grand concourse,40.84169425738105,-73.91226360562361,"[{'label': 'display', 'lat': 40.84169425738105, 'lng': -73.91226360562361}]",499,10457,US,Bronx,NY,United States,"['1530 grand concourse', 'Bronx, NY 10457', 'United States']","[{'id': '52f2ab2ebcbc57f1066b8b46', 'name': 'Supermarket', 'pluralName': 'Supermarkets', 'shortName': 'Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True}]",0,[],,,,,,,,,,170th St,4
3,e-0-56515393498e2b8670cf63a8-3,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",56515393498e2b8670cf63a8,AC1 Supermarket & Deli,104 Walton Ave,40.838657,-73.916301,"[{'label': 'display', 'lat': 40.838657, 'lng': -73.916301}, {'label': 'entrance', 'lat': 40.838635, 'lng': -73.916318}]",201,,US,Bronx,NY,United States,"['104 Walton Ave', 'Bronx, NY', 'United States']","[{'id': '50be8ee891d4fa8dcc7199a7', 'name': 'Market', 'pluralName': 'Markets', 'shortName': 'Market', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/market_', 'suffix': '.png'}, 'primary': True}]",0,[],,,,,,,,,,170th St,4
0,e-0-4ebbd05829c239ccef6e79a0-0,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4ebbd05829c239ccef6e79a0,Fine Fare Supermarket,"3131 Grand Concourse, Bronx, NY 10468",40.875136,-73.88679,"[{'label': 'display', 'lat': 40.875136, 'lng': -73.88679}, {'label': 'entrance', 'lat': 40.875007, 'lng': -73.886704}]",212,10468,US,Bronx,NY,United States,"['3131 Grand Concourse, Bronx, NY 10468', 'Bronx, NY 10468', 'United States']","[{'id': '52f2ab2ebcbc57f1066b8b46', 'name': 'Supermarket', 'pluralName': 'Supermarkets', 'shortName': 'Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True}]",0,[],,,,,,,,,,Bedford Park Blvd,B-D
0,e-0-540a0032498e77fa8221bd2f-0,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",540a0032498e77fa8221bd2f,ALDI,5532 Broadway,40.8778363,-73.9046557,"[{'label': 'display', 'lat': 40.8778363, 'lng': -73.9046557}]",114,10463,US,Bronx,NY,United States,"['5532 Broadway', 'Bronx, NY 10463', 'United States']","[{'id': '52f2ab2ebcbc57f1066b8b46', 'name': 'Supermarket', 'pluralName': 'Supermarkets', 'shortName': 'Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True}]",0,[],,,,,,,,,,231st St,1
1,e-0-4af8b2c0f964a520460f22e3-1,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4af8b2c0f964a520460f22e3,Garden Gourmet Market,5665 Broadway,40.88135023917183,-73.90338943716417,"[{'label': 'display', 'lat': 40.88135023917183, 'lng': -73.90338943716417}, {'label': 'entrance', 'lat': 40.881118, 'lng': -73.903441}]",303,10463,US,Bronx,NY,United States,"['5665 Broadway (btwn W 233rd & W 234th St)', 'Bronx, NY 10463', 'United States']","[{'id': '4bf58dd8d48988d1f5941735', 'name': 'Gourmet Shop', 'pluralName': 'Gourmet Shops', 'shortName': 'Gourmet', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_gourmet_', 'suffix': '.png'}, 'primary': True}]",0,[],btwn W 233rd & W 234th St,,,,,,,,,231st St,1
2,e-0-4b821f5ef964a5200ecb30e3-2,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4b821f5ef964a5200ecb30e3,Foodtown,5555 Broadway,40.878524,-73.905296,"[{'label': 'display', 'lat': 40.878524, 'lng': -73.905296}]",53,10463,US,New York,NY,United States,"['5555 Broadway (231st St)', 'New York, NY 10463', 'United States']","[{'id': '52f2ab2ebcbc57f1066b8b46', 'name': 'Supermarket', 'pluralName': 'Supermarkets', 'shortName': 'Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True}]",0,[],231st St,,,,,,,,,231st St,1
3,e-0-4bca371e68f976b0bbf25e83-3,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4bca371e68f976b0bbf25e83,Stop & Shop,5716 Broadway,40.8820633,-73.9020583,"[{'label': 'entrance', 'lat': 40.882281, 'lng': -73.901367}, {'label': 'display', 'lat': 40.8820633, 'lng': -73.9020583}]",426,10463,US,Bronx,NY,United States,"['5716 Broadway (W 234th St)', 'Bronx, NY 10463', 'United States']","[{'id': '52f2ab2ebcbc57f1066b8b46', 'name': 'Supermarket', 'pluralName': 'Supermarkets', 'shortName': 'Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True}]",0,[],W 234th St,,,,,,,,,231st St,1
4,e-0-4f538474e4b02cf6befb61d7-4,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4f538474e4b02cf6befb61d7,Pioneer Supermarket,184 W 231st St,40.878417,-73.90420300000001,"[{'label': 'display', 'lat': 40.878417, 'lng': -73.90420300000001}, {'label': 'entrance', 'lat': 40.878541, 'lng': -73.904127}]",72,10463,US,Bronx,NY,United States,"['184 W 231st St', 'Bronx, NY 10463', 'United States']","[{'id': '52f2ab2ebcbc57f1066b8b46', 'name': 'Supermarket', 'pluralName': 'Supermarkets', 'shortName': 'Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True}]",0,[],,,,,,,,,,231st St,1
0,e-0-4e4df13fb3ad1a69ac160244-0,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4e4df13fb3ad1a69ac160244,Associated Supermarket,5069 Broadway,40.87055963912724,-73.91511874030888,"[{'label': 'display', 'lat': 40.87055963912724, 'lng': -73.91511874030888}, {'label': 'entrance', 'lat': 40.870576, 'lng': -73.915185}]",124,10034,US,New York,NY,United States,"['5069 Broadway (at W 216th St.)', 'New York, NY 10034', 'United States']","[{'id': '52f2ab2ebcbc57f1066b8b46', 'name': 'Supermarket', 'pluralName': 'Supermarkets', 'shortName': 'Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True}]",0,[],at W 216th St.,,,,,,,,,215th St,1
0,e-0-4d3b1917687ca35d476a90c4-0,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4d3b1917687ca35d476a90c4,Compare Foods Supermarket,3815 9th Ave,40.861968,-73.917963,"[{'label': 'display', 'lat': 40.861968, 'lng': -73.917963}, {'label': 'entrance', 'lat': 40.861843, 'lng': -73.918273}]",303,10034,US,New York,NY,United States,"['3815 9th Ave (W. 204th St & W. 205th St.)', 'New York, NY 10034', 'United States']","[{'id': '4bf58dd8d48988d118951735', 'name': 'Grocery Store', 'pluralName': 'Grocery Stores', 'shortName': 'Grocery Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True}]",0,[],W. 204th St & W. 205th St.,,,,,,,,350678709,207th St,1
1,e-0-4a4138eaf964a520f8a41fe3-1,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4a4138eaf964a520f8a41fe3,C-Town Supermarkets,4918 Broadway,40.86732925323556,-73.92157048510853,"[{'label': 'display', 'lat': 40.86732925323556, 'lng': -73.92157048510853}, {'label': 'entrance', 'lat': 40.867356, 'lng': -73.921728}]",380,10034,US,New York,NY,United States,"['4918 Broadway', 'New York, NY 10034', 'United States']","[{'id': '52f2ab2ebcbc57f1066b8b46', 'name': 'Supermarket', 'pluralName': 'Supermarkets', 'shortName': 'Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True}]",0,[],,,,,,,,,,207th St,1
2,e-0-5951790f446ea62da6e1471c-2,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",5951790f446ea62da6e1471c,Dan's Supermarker,,40.866597,-73.920678,"[{'label': 'display', 'lat': 40.866597, 'lng': -73.920678}]",270,10034,US,New York,NY,United States,"['New York, NY 10034', 'United States']","[{'id': '52f2ab2ebcbc57f1066b8b46', 'name': 'Supermarket', 'pluralName': 'Supermarkets', 'shortName': 'Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True}]",0,[],,,,,,,,,,207th St,1
0,e-0-4a4138eaf964a520f8a41fe3-0,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4a4138eaf964a520f8a41fe3,C-Town Supermarkets,4918 Broadway,40.86732925323556,-73.92157048510853,"[{'label': 'display', 'lat': 40.86732925323556, 'lng': -73.92157048510853}, {'label': 'entrance', 'lat': 40.867356, 'lng': -73.921728}]",163,10034,US,New York,NY,United States,"['4918 Broadway', 'New York, NY 10034', 'United States']","[{'id': '52f2ab2ebcbc57f1066b8b46', 'name': 'Supermarket', 'pluralName': 'Supermarkets', 'shortName': 'Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True}]",0,[],,,,,,,,,,Inwood - 207th St,A
1,e-0-5951790f446ea62da6e1471c-1,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",5951790f446ea62da6e1471c,Dan's Supermarker,,40.866597,-73.920678,"[{'label': 'display', 'lat': 40.866597, 'lng': -73.920678}]",176,10034,US,New York,NY,United States,"['New York, NY 10034', 'United States']","[{'id': '52f2ab2ebcbc57f1066b8b46', 'name': 'Supermarket', 'pluralName': 'Supermarkets', 'shortName': 'Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True}]",0,[],,,,,,,,,,Inwood - 207th St,A
2,e-0-4e4df13fb3ad1a69ac160244-2,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4e4df13fb3ad1a69ac160244,Associated Supermarket,5069 Broadway,40.87055963912724,-73.91511874030888,"[{'label': 'display', 'lat': 40.87055963912724, 'lng': -73.91511874030888}, {'label': 'entrance', 'lat': 40.870576, 'lng': -73.915185}]",488,10034,US,New York,NY,United States,"['5069 Broadway (at W 216th St.)', 'New York, NY 10034', 'United States']","[{'id': '52f2ab2ebcbc57f1066b8b46', 'name': 'Supermarket', 'pluralName': 'Supermarkets', 'shortName': 'Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True}]",0,[],at W 216th St.,,,,,,,,,Inwood - 207th St,A
0,e-0-5621bb48498e3ed4c8a792f3-0,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",5621bb48498e3ed4c8a792f3,Stop & Shop,961 E 174th St,40.8379621,-73.883676,"[{'label': 'display', 'lat': 40.8379621, 'lng': -73.883676}]",400,10460,US,Bronx,NY,United States,"['961 E 174th St (Bryant Ave)', 'Bronx, NY 10460', 'United States']","[{'id': '52f2ab2ebcbc57f1066b8b46', 'name': 'Supermarket', 'pluralName': 'Supermarkets', 'shortName': 'Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True}]",0,[],Bryant Ave,,,,,,,,,West Farms Sq - E Tremont Av,2-5
